,title,labelnumber,cluster_ID
0,t0137x0415y0079ps64.tif,13704150079.0,0
1,t0138x0095y0079ps64.tif,13800950079.0,0
2,t0138x0095y0143ps64.tif,13800950143.0,1
3,t0138x0159y0079ps64.tif,13801590079.0,1
4,t0138x0159y0143ps64.tif,13801590143.0,0
5,t0138x0223y0079ps64.tif,13802230079.0,1
6,t0138x0223y0143ps64.tif,13802230143.0,0
7,t0138x0287y0079ps64.tif,13802870079.0,0
8,t0138x0287y0143ps64.tif,13802870143.0,0
9,t0138x0287y0207ps64.tif,13802870207.0,0
10,t0138x0351y0079ps64.tif,13803510079.0,0
11,t0138x0351y0143ps64.tif,13803510143.0,0
12,t0138x0415y0079ps64.tif,13804150079.0,0
13,t0139x0095y0079ps64.tif,13900950079.0,0
14,t0139x0095y0143ps64.tif,13900950143.0,1
15,t0139x0159y0079ps64.tif,13901590079.0,1
16,t0139x0159y0143ps64.tif,13901590143.0,0
17,t0139x0223y0079ps64.tif,13902230079.0,1
18,t0139x0223y0143ps64.tif,13902230143.0,0
19,t0139x0287y0079ps64.tif,13902870079.0,0
20,t0139x0287y0143ps64.tif,13902870143.0,0
21,t0139x0287y0207ps64.tif,13902870207.0,0
22,t0139x0351y0079ps64.tif,13903510079.0,0
23,t0139x0351y0143ps64.tif,13903510143.0,0
24,t0139x0415y0079ps64.tif,13904150079.0,0
25,t0140x0095y0079ps64.tif,14000950079.0,1
26,t0140x0095y0143ps64.tif,14000950143.0,1
27,t0140x0159y0079ps64.tif,14001590079.0,1
28,t0140x0159y0143ps64.tif,14001590143.0,0
29,t0140x0223y0079ps64.tif,14002230079.0,1
30,t0140x0223y0143ps64.tif,14002230143.0,0
31,t0140x0287y0079ps64.tif,14002870079.0,0
32,t0140x0287y0143ps64.tif,14002870143.0,0
33,t0140x0287y0207ps64.tif,14002870207.0,0
34,t0140x0351y0079ps64.tif,14003510079.0,0
35,t0140x0351y0143ps64.tif,14003510143.0,0
36,t0140x0415y0079ps64.tif,14004150079.0,0
37,t0141x0095y0079ps64.tif,14100950079.0,1
38,t0141x0095y0143ps64.tif,14100950143.0,1
39,t0141x0159y0079ps64.tif,14101590079.0,1
40,t0141x0159y0143ps64.tif,14101590143.0,1
41,t0141x0223y0079ps64.tif,14102230079.0,1
42,t0141x0223y0143ps64.tif,14102230143.0,0
43,t0141x0287y0079ps64.tif,14102870079.0,0
44,t0141x0287y0143ps64.tif,14102870143.0,0
45,t0141x0287y0207ps64.tif,14102870207.0,0
46,t0141x0351y0079ps64.tif,14103510079.0,0
47,t0141x0351y0143ps64.tif,14103510143.0,0
48,t0141x0415y0079ps64.tif,14104150079.0,0
49,t0142x0095y0079ps64.tif,14200950079.0,1
50,t0142x0095y0143ps64.tif,14200950143.0,1
51,t0142x0159y0079ps64.tif,14201590079.0,1
52,t0142x0159y0143ps64.tif,14201590143.0,1
53,t0142x0223y0079ps64.tif,14202230079.0,1
54,t0142x0223y0143ps64.tif,14202230143.0,0
55,t0142x0287y0079ps64.tif,14202870079.0,0
56,t0142x0287y0143ps64.tif,14202870143.0,0
57,t0142x0287y0207ps64.tif,14202870207.0,0
58,t0142x0351y0079ps64.tif,14203510079.0,0
59,t0142x0351y0143ps64.tif,14203510143.0,0
60,t0142x0415y0079ps64.tif,14204150079.0,0
61,t0143x0095y0079ps64.tif,14300950079.0,1
62,t0143x0095y0143ps64.tif,14300950143.0,1
63,t0143x0159y0079ps64.tif,14301590079.0,1
64,t0143x0159y0143ps64.tif,14301590143.0,1
65,t0143x0223y0079ps64.tif,14302230079.0,1
66,t0143x0223y0143ps64.tif,14302230143.0,0
67,t0143x0287y0079ps64.tif,14302870079.0,0
68,t0143x0287y0143ps64.tif,14302870143.0,0
69,t0143x0287y0207ps64.tif,14302870207.0,0
70,t0143x0351y0079ps64.tif,14303510079.0,0
71,t0143x0351y0143ps64.tif,14303510143.0,0
72,t0143x0415y0079ps64.tif,14304150079.0,0
73,t0144x0095y0079ps64.tif,14400950079.0,1
74,t0144x0095y0143ps64.tif,14400950143.0,1
75,t0144x0159y0079ps64.tif,14401590079.0,1
76,t0144x0159y0143ps64.tif,14401590143.0,1
77,t0144x0223y0079ps64.tif,14402230079.0,1
78,t0144x0223y0143ps64.tif,14402230143.0,0
79,t0144x0287y0079ps64.tif,14402870079.0,0
80,t0144x0287y0143ps64.tif,14402870143.0,0
81,t0144x0287y0207ps64.tif,14402870207.0,0
82,t0144x0351y0079ps64.tif,14403510079.0,0
83,t0144x0351y0143ps64.tif,14403510143.0,0
84,t0144x0415y0079ps64.tif,14404150079.0,0
85,t0145x0095y0079ps64.tif,14500950079.0,1
86,t0145x0095y0143ps64.tif,14500950143.0,1
87,t0145x0159y0079ps64.tif,14501590079.0,1
88,t0145x0159y0143ps64.tif,14501590143.0,1
89,t0145x0223y0079ps64.tif,14502230079.0,1
90,t0145x0223y0143ps64.tif,14502230143.0,0
91,t0145x0287y0079ps64.tif,14502870079.0,0
92,t0145x0287y0143ps64.tif,14502870143.0,0
93,t0145x0287y0207ps64.tif,14502870207.0,0
94,t0145x0351y0079ps64.tif,14503510079.0,0
95,t0145x0351y0143ps64.tif,14503510143.0,0
96,t0145x0415y0079ps64.tif,14504150079.0,0
97,t0146x0095y0079ps64.tif,14600950079.0,1
98,t0146x0095y0143ps64.tif,14600950143.0,1
99,t0146x0159y0079ps64.tif,14601590079.0,1
100,t0146x0159y0143ps64.tif,14601590143.0,1
101,t0146x0223y0079ps64.tif,14602230079.0,1
102,t0146x0223y0143ps64.tif,14602230143.0,0
103,t0146x0287y0079ps64.tif,14602870079.0,0
104,t0146x0287y0143ps64.tif,14602870143.0,0
105,t0146x0287y0207ps64.tif,14602870207.0,0
106,t0146x0351y0079ps64.tif,14603510079.0,0
107,t0146x0351y0143ps64.tif,14603510143.0,0
108,t0146x0415y0079ps64.tif,14604150079.0,0
109,t0147x0095y0079ps64.tif,14700950079.0,1
110,t0147x0095y0143ps64.tif,14700950143.0,1
111,t0147x0159y0079ps64.tif,14701590079.0,1
112,t0147x0159y0143ps64.tif,14701590143.0,1
113,t0147x0223y0079ps64.tif,14702230079.0,1
114,t0147x0223y0143ps64.tif,14702230143.0,0
115,t0147x0287y0079ps64.tif,14702870079.0,0
116,t0147x0287y0143ps64.tif,14702870143.0,0
117,t0147x0287y0207ps64.tif,14702870207.0,0
118,t0147x0351y0079ps64.tif,14703510079.0,0
119,t0147x0351y0143ps64.tif,14703510143.0,0
120,t0147x0415y0079ps64.tif,14704150079.0,0
121,t0148x0095y0079ps64.tif,14800950079.0,1
122,t0148x0095y0143ps64.tif,14800950143.0,1
123,t0148x0159y0079ps64.tif,14801590079.0,1
124,t0148x0159y0143ps64.tif,14801590143.0,1
125,t0148x0223y0079ps64.tif,14802230079.0,1
126,t0148x0223y0143ps64.tif,14802230143.0,0
127,t0148x0287y0079ps64.tif,14802870079.0,0
128,t0148x0287y0143ps64.tif,14802870143.0,0
129,t0148x0287y0207ps64.tif,14802870207.0,0
130,t0148x0351y0079ps64.tif,14803510079.0,0
131,t0148x0351y0143ps64.tif,14803510143.0,0
132,t0148x0415y0079ps64.tif,14804150079.0,0
133,t0149x0095y0079ps64.tif,14900950079.0,1
134,t0149x0095y0143ps64.tif,14900950143.0,1
135,t0149x0159y0079ps64.tif,14901590079.0,1
136,t0149x0159y0143ps64.tif,14901590143.0,1
137,t0149x0223y0079ps64.tif,14902230079.0,1
138,t0149x0223y0143ps64.tif,14902230143.0,0
139,t0149x0287y0079ps64.tif,14902870079.0,0
140,t0149x0287y0143ps64.tif,14902870143.0,0
141,t0149x0287y0207ps64.tif,14902870207.0,0
142,t0149x0351y0079ps64.tif,14903510079.0,0
143,t0149x0351y0143ps64.tif,14903510143.0,0
144,t0149x0415y0079ps64.tif,14904150079.0,0
145,t0150x0095y0079ps64.tif,15000950079.0,1
146,t0150x0095y0143ps64.tif,15000950143.0,1
147,t0150x0159y0079ps64.tif,15001590079.0,1
148,t0150x0159y0143ps64.tif,15001590143.0,1
149,t0150x0223y0079ps64.tif,15002230079.0,1
150,t0150x0223y0143ps64.tif,15002230143.0,0
151,t0150x0287y0079ps64.tif,15002870079.0,0
152,t0150x0287y0143ps64.tif,15002870143.0,0
153,t0150x0351y0079ps64.tif,15003510079.0,0
154,t0150x0351y0143ps64.tif,15003510143.0,0
155,t0150x0415y0079ps64.tif,15004150079.0,0
156,t0151x0095y0079ps64.tif,15100950079.0,1
157,t0151x0095y0143ps64.tif,15100950143.0,1
158,t0151x0159y0079ps64.tif,15101590079.0,1
159,t0151x0159y0143ps64.tif,15101590143.0,1
160,t0151x0223y0079ps64.tif,15102230079.0,1
161,t0151x0223y0143ps64.tif,15102230143.0,0
162,t0151x0287y0079ps64.tif,15102870079.0,0
163,t0151x0287y0143ps64.tif,15102870143.0,0
164,t0151x0351y0079ps64.tif,15103510079.0,0
165,t0151x0351y0143ps64.tif,15103510143.0,0
166,t0151x0415y0079ps64.tif,15104150079.0,0
167,t0152x0095y0079ps64.tif,15200950079.0,1
168,t0152x0095y0143ps64.tif,15200950143.0,1
169,t0152x0159y0079ps64.tif,15201590079.0,1
170,t0152x0159y0143ps64.tif,15201590143.0,1
171,t0152x0223y0079ps64.tif,15202230079.0,1
172,t0152x0223y0143ps64.tif,15202230143.0,0
173,t0152x0287y0079ps64.tif,15202870079.0,0
174,t0152x0287y0143ps64.tif,15202870143.0,0
175,t0152x0351y0079ps64.tif,15203510079.0,0
176,t0152x0351y0143ps64.tif,15203510143.0,0
177,t0152x0415y0079ps64.tif,15204150079.0,0
178,t0153x0095y0079ps64.tif,15300950079.0,1
179,t0153x0095y0143ps64.tif,15300950143.0,1
180,t0153x0159y0079ps64.tif,15301590079.0,1
181,t0153x0159y0143ps64.tif,15301590143.0,1
182,t0153x0223y0079ps64.tif,15302230079.0,1
183,t0153x0223y0143ps64.tif,15302230143.0,0
184,t0153x0287y0079ps64.tif,15302870079.0,0
185,t0153x0287y0143ps64.tif,15302870143.0,0
186,t0153x0351y0079ps64.tif,15303510079.0,0
187,t0153x0351y0143ps64.tif,15303510143.0,0
188,t0153x0415y0079ps64.tif,15304150079.0,0
189,t0154x0095y0079ps64.tif,15400950079.0,1
190,t0154x0095y0143ps64.tif,15400950143.0,1
191,t0154x0159y0079ps64.tif,15401590079.0,1
192,t0154x0159y0143ps64.tif,15401590143.0,1
193,t0154x0223y0079ps64.tif,15402230079.0,1
194,t0154x0223y0143ps64.tif,15402230143.0,0
