,title,labelnumber,cluster_ID
0,t0037x0223y0143ps64.tif,3702230143.0,0
1,t0037x0287y0079ps64.tif,3702870079.0,0
2,t0037x0287y0143ps64.tif,3702870143.0,0
3,t0037x0351y0079ps64.tif,3703510079.0,0
4,t0037x0351y0143ps64.tif,3703510143.0,0
5,t0038x0095y0079ps64.tif,3800950079.0,1
6,t0038x0095y0143ps64.tif,3800950143.0,0
7,t0038x0159y0079ps64.tif,3801590079.0,0
8,t0038x0159y0143ps64.tif,3801590143.0,1
9,t0038x0223y0079ps64.tif,3802230079.0,0
10,t0038x0223y0143ps64.tif,3802230143.0,0
11,t0038x0287y0079ps64.tif,3802870079.0,0
12,t0038x0287y0143ps64.tif,3802870143.0,0
13,t0038x0351y0079ps64.tif,3803510079.0,0
14,t0038x0351y0143ps64.tif,3803510143.0,0
15,t0039x0095y0079ps64.tif,3900950079.0,1
16,t0039x0095y0143ps64.tif,3900950143.0,0
17,t0039x0159y0079ps64.tif,3901590079.0,0
18,t0039x0159y0143ps64.tif,3901590143.0,1
19,t0039x0223y0079ps64.tif,3902230079.0,0
20,t0039x0223y0143ps64.tif,3902230143.0,0
21,t0039x0287y0079ps64.tif,3902870079.0,0
22,t0039x0287y0143ps64.tif,3902870143.0,0
23,t0039x0351y0079ps64.tif,3903510079.0,0
24,t0039x0351y0143ps64.tif,3903510143.0,0
25,t0040x0095y0079ps64.tif,4000950079.0,1
26,t0040x0095y0143ps64.tif,4000950143.0,0
27,t0040x0159y0079ps64.tif,4001590079.0,0
28,t0040x0159y0143ps64.tif,4001590143.0,1
29,t0040x0223y0079ps64.tif,4002230079.0,0
30,t0040x0223y0143ps64.tif,4002230143.0,0
31,t0040x0287y0079ps64.tif,4002870079.0,0
32,t0040x0287y0143ps64.tif,4002870143.0,0
33,t0040x0351y0079ps64.tif,4003510079.0,0
34,t0040x0351y0143ps64.tif,4003510143.0,0
35,t0041x0095y0079ps64.tif,4100950079.0,1
36,t0041x0095y0143ps64.tif,4100950143.0,0
37,t0041x0159y0079ps64.tif,4101590079.0,0
38,t0041x0159y0143ps64.tif,4101590143.0,1
39,t0041x0223y0079ps64.tif,4102230079.0,0
40,t0041x0223y0143ps64.tif,4102230143.0,0
41,t0041x0287y0079ps64.tif,4102870079.0,0
42,t0041x0287y0143ps64.tif,4102870143.0,0
43,t0041x0351y0079ps64.tif,4103510079.0,0
44,t0041x0351y0143ps64.tif,4103510143.0,0
45,t0042x0095y0079ps64.tif,4200950079.0,1
46,t0042x0095y0143ps64.tif,4200950143.0,0
47,t0042x0159y0079ps64.tif,4201590079.0,0
48,t0042x0159y0143ps64.tif,4201590143.0,1
49,t0042x0223y0079ps64.tif,4202230079.0,0
50,t0042x0223y0143ps64.tif,4202230143.0,0
51,t0042x0287y0079ps64.tif,4202870079.0,0
52,t0042x0287y0143ps64.tif,4202870143.0,0
53,t0042x0351y0079ps64.tif,4203510079.0,0
54,t0042x0351y0143ps64.tif,4203510143.0,0
55,t0043x0095y0079ps64.tif,4300950079.0,1
56,t0043x0095y0143ps64.tif,4300950143.0,0
57,t0043x0159y0079ps64.tif,4301590079.0,0
58,t0043x0159y0143ps64.tif,4301590143.0,1
59,t0043x0223y0079ps64.tif,4302230079.0,0
60,t0043x0223y0143ps64.tif,4302230143.0,0
61,t0043x0287y0079ps64.tif,4302870079.0,0
62,t0043x0287y0143ps64.tif,4302870143.0,0
63,t0043x0351y0079ps64.tif,4303510079.0,0
64,t0043x0351y0143ps64.tif,4303510143.0,0
65,t0044x0095y0079ps64.tif,4400950079.0,1
66,t0044x0095y0143ps64.tif,4400950143.0,0
67,t0044x0159y0079ps64.tif,4401590079.0,0
68,t0044x0159y0143ps64.tif,4401590143.0,1
69,t0044x0223y0079ps64.tif,4402230079.0,0
70,t0044x0223y0143ps64.tif,4402230143.0,0
