,title,labelnumber,cluster_ID
0,t0000x0095y0079ps64.tif,950079.0,0
1,t0000x0095y0143ps64.tif,950143.0,0
2,t0000x0159y0079ps64.tif,1590079.0,0
3,t0000x0159y0143ps64.tif,1590143.0,0
4,t0000x0223y0079ps64.tif,2230079.0,1
5,t0000x0223y0143ps64.tif,2230143.0,1
6,t0000x0287y0015ps64.tif,2870015.0,0
7,t0000x0287y0079ps64.tif,2870079.0,1
8,t0000x0287y0143ps64.tif,2870143.0,1
9,t0000x0351y0079ps64.tif,3510079.0,1
10,t0000x0351y0143ps64.tif,3510143.0,1
11,t0001x0095y0079ps64.tif,100950079.0,0
12,t0001x0095y0143ps64.tif,100950143.0,0
13,t0001x0159y0079ps64.tif,101590079.0,0
14,t0001x0159y0143ps64.tif,101590143.0,0
15,t0001x0223y0079ps64.tif,102230079.0,1
16,t0001x0223y0143ps64.tif,102230143.0,1
17,t0001x0287y0015ps64.tif,102870015.0,0
18,t0001x0287y0079ps64.tif,102870079.0,1
19,t0001x0287y0143ps64.tif,102870143.0,1
20,t0001x0351y0079ps64.tif,103510079.0,1
21,t0001x0351y0143ps64.tif,103510143.0,1
22,t0002x0095y0079ps64.tif,200950079.0,0
23,t0002x0095y0143ps64.tif,200950143.0,0
24,t0002x0159y0079ps64.tif,201590079.0,0
25,t0002x0159y0143ps64.tif,201590143.0,0
26,t0002x0223y0079ps64.tif,202230079.0,1
27,t0002x0223y0143ps64.tif,202230143.0,1
28,t0002x0287y0079ps64.tif,202870079.0,1
29,t0002x0287y0143ps64.tif,202870143.0,1
30,t0002x0351y0079ps64.tif,203510079.0,0
31,t0002x0351y0143ps64.tif,203510143.0,1
32,t0003x0095y0079ps64.tif,300950079.0,0
33,t0003x0095y0143ps64.tif,300950143.0,0
34,t0003x0159y0079ps64.tif,301590079.0,0
35,t0003x0159y0143ps64.tif,301590143.0,0
36,t0003x0223y0079ps64.tif,302230079.0,1
37,t0003x0223y0143ps64.tif,302230143.0,1
38,t0003x0287y0079ps64.tif,302870079.0,1
39,t0003x0287y0143ps64.tif,302870143.0,1
40,t0003x0351y0079ps64.tif,303510079.0,1
41,t0003x0351y0143ps64.tif,303510143.0,1
42,t0004x0095y0079ps64.tif,400950079.0,0
43,t0004x0095y0143ps64.tif,400950143.0,1
44,t0004x0159y0079ps64.tif,401590079.0,0
45,t0004x0159y0143ps64.tif,401590143.0,0
46,t0004x0223y0079ps64.tif,402230079.0,1
47,t0004x0223y0143ps64.tif,402230143.0,1
48,t0004x0287y0079ps64.tif,402870079.0,1
49,t0004x0287y0143ps64.tif,402870143.0,1
50,t0004x0351y0079ps64.tif,403510079.0,1
51,t0004x0351y0143ps64.tif,403510143.0,1
52,t0005x0095y0079ps64.tif,500950079.0,0
53,t0005x0095y0143ps64.tif,500950143.0,1
54,t0005x0159y0079ps64.tif,501590079.0,0
55,t0005x0159y0143ps64.tif,501590143.0,1
56,t0005x0223y0079ps64.tif,502230079.0,1
57,t0005x0223y0143ps64.tif,502230143.0,1
58,t0005x0287y0079ps64.tif,502870079.0,1
59,t0005x0287y0143ps64.tif,502870143.0,1
60,t0005x0287y0207ps64.tif,502870207.0,1
61,t0005x0351y0079ps64.tif,503510079.0,1
62,t0005x0351y0143ps64.tif,503510143.0,1
63,t0006x0095y0079ps64.tif,600950079.0,0
64,t0006x0095y0143ps64.tif,600950143.0,1
65,t0006x0159y0079ps64.tif,601590079.0,0
66,t0006x0159y0143ps64.tif,601590143.0,1
67,t0006x0223y0079ps64.tif,602230079.0,1
68,t0006x0223y0143ps64.tif,602230143.0,1
69,t0006x0287y0079ps64.tif,602870079.0,1
70,t0006x0287y0143ps64.tif,602870143.0,1
71,t0006x0351y0079ps64.tif,603510079.0,0
72,t0006x0351y0143ps64.tif,603510143.0,1
73,t0007x0095y0079ps64.tif,700950079.0,0
74,t0007x0095y0143ps64.tif,700950143.0,1
75,t0007x0159y0079ps64.tif,701590079.0,0
76,t0007x0159y0143ps64.tif,701590143.0,1
77,t0007x0223y0079ps64.tif,702230079.0,1
78,t0007x0223y0143ps64.tif,702230143.0,1
79,t0007x0287y0079ps64.tif,702870079.0,1
80,t0007x0287y0143ps64.tif,702870143.0,1
81,t0007x0351y0079ps64.tif,703510079.0,1
82,t0007x0351y0143ps64.tif,703510143.0,1
83,t0008x0095y0079ps64.tif,800950079.0,0
84,t0008x0095y0143ps64.tif,800950143.0,1
85,t0008x0159y0079ps64.tif,801590079.0,0
86,t0008x0159y0143ps64.tif,801590143.0,1
87,t0008x0223y0079ps64.tif,802230079.0,1
88,t0008x0223y0143ps64.tif,802230143.0,1
89,t0008x0287y0079ps64.tif,802870079.0,0
90,t0008x0287y0143ps64.tif,802870143.0,1
91,t0008x0287y0207ps64.tif,802870207.0,1
92,t0008x0351y0079ps64.tif,803510079.0,0
93,t0008x0351y0143ps64.tif,803510143.0,1
94,t0009x0095y0079ps64.tif,900950079.0,0
95,t0009x0095y0143ps64.tif,900950143.0,0
96,t0009x0159y0079ps64.tif,901590079.0,0
97,t0009x0159y0143ps64.tif,901590143.0,1
98,t0009x0223y0079ps64.tif,902230079.0,1
99,t0009x0223y0143ps64.tif,902230143.0,1
100,t0009x0287y0079ps64.tif,902870079.0,0
101,t0009x0287y0143ps64.tif,902870143.0,1
102,t0009x0287y0207ps64.tif,902870207.0,1
103,t0009x0351y0079ps64.tif,903510079.0,0
104,t0009x0351y0143ps64.tif,903510143.0,1
105,t0010x0095y0079ps64.tif,1000950079.0,0
106,t0010x0095y0143ps64.tif,1000950143.0,1
107,t0010x0159y0079ps64.tif,1001590079.0,0
108,t0010x0159y0143ps64.tif,1001590143.0,1
109,t0010x0223y0079ps64.tif,1002230079.0,1
110,t0010x0223y0143ps64.tif,1002230143.0,1
111,t0010x0287y0079ps64.tif,1002870079.0,0
112,t0010x0287y0143ps64.tif,1002870143.0,1
113,t0010x0287y0207ps64.tif,1002870207.0,1
114,t0010x0351y0079ps64.tif,1003510079.0,1
115,t0010x0351y0143ps64.tif,1003510143.0,1
116,t0011x0095y0079ps64.tif,1100950079.0,0
117,t0011x0095y0143ps64.tif,1100950143.0,1
118,t0011x0159y0079ps64.tif,1101590079.0,0
119,t0011x0159y0143ps64.tif,1101590143.0,0
120,t0011x0223y0079ps64.tif,1102230079.0,1
121,t0011x0223y0143ps64.tif,1102230143.0,1
122,t0011x0287y0079ps64.tif,1102870079.0,0
123,t0011x0287y0143ps64.tif,1102870143.0,1
124,t0011x0287y0207ps64.tif,1102870207.0,1
125,t0011x0351y0079ps64.tif,1103510079.0,1
126,t0011x0351y0143ps64.tif,1103510143.0,1
127,t0012x0095y0079ps64.tif,1200950079.0,0
128,t0012x0095y0143ps64.tif,1200950143.0,0
129,t0012x0159y0079ps64.tif,1201590079.0,0
130,t0012x0159y0143ps64.tif,1201590143.0,0
131,t0012x0223y0079ps64.tif,1202230079.0,1
132,t0012x0223y0143ps64.tif,1202230143.0,1
133,t0012x0287y0079ps64.tif,1202870079.0,0
134,t0012x0287y0143ps64.tif,1202870143.0,1
135,t0012x0287y0207ps64.tif,1202870207.0,1
136,t0012x0351y0079ps64.tif,1203510079.0,0
